Score1	Score2	Pearson
Sorensen Distance	Ruzicka Distance	0.986008477424437
Sorensen Distance	Roberts Distance	0.993173182401689
Sorensen Distance	Motyka Distance	-1
Sorensen Distance	Canberra Distance	-0.0708964559224511
Sorensen Distance	Canberra Metric	0.754384745378786
Sorensen Distance	Kulczynski 1 Distance	0.113897831818391
Sorensen Distance	Lorentzian Distance	0.985472055753367
Sorensen Distance	Clark Distance	-0.0338370375236718
Sorensen Distance	Hellinger Distance	0.973773082505896
Sorensen Distance	Whittaker index of association Distance	0.200307934724893
Sorensen Distance	Spectral Contrast Angle	0.904146907045579
Sorensen Distance	Wave Hedges Distance	-0.0958595996184548
Sorensen Distance	Dice Similarity	-0.923066811971148
Sorensen Distance	Inner Product Distance	0.677068427252503
Sorensen Distance	Divergence Distance	-0.0344983884429576
Sorensen Distance	Jensen Differences Distance	0.982505592568863
Sorensen Distance	Kumar Johnson Distance	0.0259030118970582
Sorensen Distance	Avg (L1, L8) Distance	0.940990250847138
Sorensen Distance	Vicis Wave Hadges Distance	0.0358521745414036
Sorensen Distance	Vicis-Symmetric X2 1 Distance	0.00785572652849535
Sorensen Distance	Vicis-Symmetric X2 2 Distance	0.0660652727545603
Sorensen Distance	Vicis-Symmetric X2 3 Distance	0.996163885861327
Sorensen Distance	Max Symmetric Chi Squared Distance	0.0656995403573381
Sorensen Distance	Min Symmetric Chi Squared Distance	0.354890319822828
Sorensen Distance	Additive Symmetric Chi Squared	0.0660652727545602
Sorensen Distance	Battacharya Distance	0.531488279297796
Sorensen Distance	Generalized Ochai Index	1
Sorensen Distance	Gower Distance	0.481591878473534
Sorensen Distance	Improved Square Root Cosine Similarity	-0.548376989056449
Sorensen Distance	Intersection Similarity	-1
Sorensen Distance	J Divergence	0.849217359121583
Sorensen Distance	Jensen Shannon Index	0.982505592568863
Sorensen Distance	K Divergence	0.979224053541543
Sorensen Distance	VW6	0.354890319822828
Sorensen Distance	VW5	0.0656995403573381
Sorensen Distance	VW4	0.996163885861327
Sorensen Distance	VW3	0.0660652727545603
Sorensen Distance	VW2	0.00785572652849535
Sorensen Distance	VW1	0.0358521745414036
Sorensen Distance	Taneja Divergence	0.840393195915566
Sorensen Distance	Symmetric Chi Squared Distance	0.0358521737039847
Sorensen Distance	Squared Chi Squared Distance	0.990848059253522
Sorensen Distance	Square Root Cosine Correlation	-0.966968386282044
Sorensen Distance	Sorensen Distance	1
Sorensen Distance	Minokowski 3 Distance	0.589487914377109
Sorensen Distance	Minokowski 4 Distance	0.556362120596665
Sorensen Distance	Kumar Johnson Divergence	0.0259030118970582
Sorensen Distance	Kumar Hassebrook Similarity	-0.915525752098627
Sorensen Distance	Kullback Leibler Divergence	0.617863353517489
Sorensen Distance	Soergel Distance	0.986008477424437
Minokowski 3 Distance	Spectral Similarity Score	-0.548888996147173
Minokowski 3 Distance	Weighted Cosine Correlation	-0.413757364238213
Minokowski 3 Distance	Cosine Correlation	-0.548888996147173
Minokowski 3 Distance	Stein Scott Similarity	-0.401193689720206
Minokowski 3 Distance	Stein Scott Similarity Nist	-0.477122120399195
Minokowski 3 Distance	Pearson Correlation	-0.506830836253661
Minokowski 3 Distance	Spearman Correlation	-0.323196685492122
Minokowski 3 Distance	Kendall Tau Correlation	-0.332628681502136
Minokowski 3 Distance	Euclidean Distance	0.987244603287343
Minokowski 3 Distance	Manhattan Distance	0.589487914377789
Minokowski 3 Distance	Jaccard Distance	0.580691065776654
Minokowski 3 Distance	DWT Correlation	-0.504979163719041
Minokowski 3 Distance	DFT Correlation	-0.536122313413883
Minokowski 3 Distance	Chebyshev Distance	0.985285106112693
Minokowski 3 Distance	Squared Euclidean Distance	0.975100326622846
Minokowski 3 Distance	Fidelity Similarity	-0.574216341742983
Minokowski 3 Distance	Matusita Distance	0.561207181374018
Minokowski 3 Distance	Squared-chord Distance	0.5742163417429
Minokowski 3 Distance	Harmonic mean Distance	-0.586443855779659
Minokowski 3 Distance	Pearson Chi Squared Distance	0.0859225370253702
Minokowski 3 Distance	Neyman Chi Squared Distance	0.467299323046775
Minokowski 3 Distance	Probabilistic symmetric X2 Distance	0.586443855779771
Minokowski 3 Distance	Topsoe Distance	0.582408288116883
Minokowski 3 Distance	Chernoff Distance	0.608192414709087
Minokowski 3 Distance	Ruzicka Distance	0.56370553278596
Minokowski 3 Distance	Roberts Distance	0.582683567560756
Minokowski 3 Distance	Motyka Distance	-0.589487914381673
Minokowski 3 Distance	Canberra Distance	-0.322207973958871
Minokowski 3 Distance	Canberra Metric	0.485568572176615
Minokowski 3 Distance	Kulczynski 1 Distance	0.215033844386159
Minokowski 3 Distance	Lorentzian Distance	0.448032771991588
Minokowski 3 Distance	Clark Distance	-0.320815951060012
Minokowski 3 Distance	Hellinger Distance	0.561207181373801
Minokowski 3 Distance	Whittaker index of association Distance	-0.170349296935256
Minokowski 3 Distance	Spectral Contrast Angle	0.541275453900059
Minokowski 3 Distance	Wave Hedges Distance	-0.338140250179
Minokowski 3 Distance	Dice Similarity	-0.597537802942727
Minokowski 3 Distance	Inner Product Distance	0.202055244163249
Minokowski 3 Distance	Divergence Distance	-0.297315682385936
Minokowski 3 Distance	Jensen Differences Distance	0.582408288126814
Minokowski 3 Distance	Kumar Johnson Distance	0.0427806071552272
Minokowski 3 Distance	Avg (L1, L8) Distance	0.82390308268669
Minokowski 3 Distance	Vicis Wave Hadges Distance	-0.00541946495004166
Minokowski 3 Distance	Vicis-Symmetric X2 1 Distance	0.00632354030785309
Minokowski 3 Distance	Vicis-Symmetric X2 2 Distance	0.0864238517231104
Minokowski 3 Distance	Vicis-Symmetric X2 3 Distance	0.589312071315113
Minokowski 3 Distance	Max Symmetric Chi Squared Distance	0.0859430368119047
Minokowski 3 Distance	Min Symmetric Chi Squared Distance	0.466558983282594
Minokowski 3 Distance	Additive Symmetric Chi Squared	0.0864238517231104
Minokowski 3 Distance	Battacharya Distance	0.452205409868462
Minokowski 3 Distance	Generalized Ochai Index	0.589487914377109
Minokowski 3 Distance	Gower Distance	0.583421644042466
Minokowski 3 Distance	Improved Square Root Cosine Similarity	-0.015011320168586
Minokowski 3 Distance	Intersection Similarity	-0.58948791437707
Minokowski 3 Distance	J Divergence	0.515040398073983
Minokowski 3 Distance	Jensen Shannon Index	0.582408288126815
Minokowski 3 Distance	K Divergence	0.594453894549364
Minokowski 3 Distance	VW6	0.466558983282594
Minokowski 3 Distance	VW5	0.0859430368119047
Minokowski 3 Distance	VW4	0.589312071315113
Minokowski 3 Distance	VW3	0.0864238517231104
Minokowski 3 Distance	VW2	0.00632354030785309
Minokowski 3 Distance	VW1	-0.00541946495004166
Minokowski 3 Distance	Taneja Divergence	0.510230252210364
Minokowski 3 Distance	Symmetric Chi Squared Distance	-0.00541946364123395
Minokowski 3 Distance	Squared Chi Squared Distance	0.586443855779509
Minokowski 3 Distance	Square Root Cosine Correlation	-0.574216341742984
Minokowski 3 Distance	Sorensen Distance	0.589487914377109
Minokowski 3 Distance	Minokowski 3 Distance	1
Minokowski 3 Distance	Minokowski 4 Distance	0.997867820290382
Minokowski 3 Distance	Kumar Johnson Divergence	0.0427806071552272
Minokowski 3 Distance	Kumar Hassebrook Similarity	-0.580691065779293
Minokowski 3 Distance	Kullback Leibler Divergence	0.325554058098724
Minokowski 3 Distance	Soergel Distance	0.56370553278596
Minokowski 4 Distance	Spectral Similarity Score	-0.51836790206174
Minokowski 4 Distance	Weighted Cosine Correlation	-0.389289911585841
Minokowski 4 Distance	Cosine Correlation	-0.51836790206174
Minokowski 4 Distance	Stein Scott Similarity	-0.378955405465936
Minokowski 4 Distance	Stein Scott Similarity Nist	-0.451210731219843
Minokowski 4 Distance	Pearson Correlation	-0.47500789482134
Minokowski 4 Distance	Spearman Correlation	-0.296793360682269
Minokowski 4 Distance	Kendall Tau Correlation	-0.306108724794925
Minokowski 4 Distance	Euclidean Distance	0.975304783997509
Minokowski 4 Distance	Manhattan Distance	0.55636212059733
Minokowski 4 Distance	Jaccard Distance	0.552677456879811
Minokowski 4 Distance	DWT Correlation	-0.475815645851989
Minokowski 4 Distance	DFT Correlation	-0.50929094610219
Minokowski 4 Distance	Chebyshev Distance	0.993764296386234
Minokowski 4 Distance	Squared Euclidean Distance	0.968303405612129
Minokowski 4 Distance	Fidelity Similarity	-0.542455984347325
Minokowski 4 Distance	Matusita Distance	0.529522174225956
Minokowski 4 Distance	Squared-chord Distance	0.542455984347233
Minokowski 4 Distance	Harmonic mean Distance	-0.553907119436483
Minokowski 4 Distance	Pearson Chi Squared Distance	0.0848870227753723
Minokowski 4 Distance	Neyman Chi Squared Distance	0.468512950829607
Minokowski 4 Distance	Probabilistic symmetric X2 Distance	0.553907119436574
Minokowski 4 Distance	Topsoe Distance	0.550190314513074
Minokowski 4 Distance	Chernoff Distance	0.580180847399319
Minokowski 4 Distance	Ruzicka Distance	0.531392503537305
Minokowski 4 Distance	Roberts Distance	0.549504933239897
Minokowski 4 Distance	Motyka Distance	-0.556362120601219
Minokowski 4 Distance	Canberra Distance	-0.309304615620493
Minokowski 4 Distance	Canberra Metric	0.462368228367659
Minokowski 4 Distance	Kulczynski 1 Distance	0.214006956955278
Minokowski 4 Distance	Lorentzian Distance	0.413327776514838
Minokowski 4 Distance	Clark Distance	-0.308119942474879
Minokowski 4 Distance	Hellinger Distance	0.529522174225653
Minokowski 4 Distance	Whittaker index of association Distance	-0.166487023840289
Minokowski 4 Distance	Spectral Contrast Angle	0.510812616650252
Minokowski 4 Distance	Wave Hedges Distance	-0.324625100942221
Minokowski 4 Distance	Dice Similarity	-0.56889512226718
Minokowski 4 Distance	Inner Product Distance	0.177048939423939
Minokowski 4 Distance	Divergence Distance	-0.285316100206245
Minokowski 4 Distance	Jensen Differences Distance	0.550190314523047
Minokowski 4 Distance	Kumar Johnson Distance	0.0437180257022348
Minokowski 4 Distance	Avg (L1, L8) Distance	0.802790740366944
Minokowski 4 Distance	Vicis Wave Hadges Distance	-0.00582317831805936
Minokowski 4 Distance	Vicis-Symmetric X2 1 Distance	0.00752262239558518
Minokowski 4 Distance	Vicis-Symmetric X2 2 Distance	0.0853896386105897
Minokowski 4 Distance	Vicis-Symmetric X2 3 Distance	0.556522638710681
Minokowski 4 Distance	Max Symmetric Chi Squared Distance	0.0849079756536979
Minokowski 4 Distance	Min Symmetric Chi Squared Distance	0.467379952612486
Minokowski 4 Distance	Additive Symmetric Chi Squared	0.0853896386105897
Minokowski 4 Distance	Battacharya Distance	0.43420163992514
Minokowski 4 Distance	Generalized Ochai Index	0.556362120596665
Minokowski 4 Distance	Gower Distance	0.556200273292355
Minokowski 4 Distance	Improved Square Root Cosine Similarity	0.00185586420346596
Minokowski 4 Distance	Intersection Similarity	-0.556362120596628
Minokowski 4 Distance	J Divergence	0.485959742372898
Minokowski 4 Distance	Jensen Shannon Index	0.550190314523047
Minokowski 4 Distance	K Divergence	0.562429755511577
Minokowski 4 Distance	VW6	0.467379952612486
Minokowski 4 Distance	VW5	0.0849079756536979
Minokowski 4 Distance	VW4	0.556522638710681
Minokowski 4 Distance	VW3	0.0853896386105897
Minokowski 4 Distance	VW2	0.00752262239558518
Minokowski 4 Distance	VW1	-0.00582317831805936
Minokowski 4 Distance	Taneja Divergence	0.481394393375312
Minokowski 4 Distance	Symmetric Chi Squared Distance	-0.00582317679867709
Minokowski 4 Distance	Squared Chi Squared Distance	0.553907119436301
Minokowski 4 Distance	Square Root Cosine Correlation	-0.542455984347326
Minokowski 4 Distance	Sorensen Distance	0.556362120596665
Minokowski 4 Distance	Minokowski 3 Distance	0.997867820290382
Minokowski 4 Distance	Minokowski 4 Distance	1
Minokowski 4 Distance	Kumar Johnson Divergence	0.0437180257022348
Minokowski 4 Distance	Kumar Hassebrook Similarity	-0.552677456882324
Minokowski 4 Distance	Kullback Leibler Divergence	0.303443637458153
Minokowski 4 Distance	Soergel Distance	0.531392503537305
Kumar Johnson Divergence	Spectral Similarity Score	-0.0600492868712207
Kumar Johnson Divergence	Weighted Cosine Correlation	-0.0283234026873307
Kumar Johnson Divergence	Cosine Correlation	-0.0600492868712207
Kumar Johnson Divergence	Stein Scott Similarity	-0.0389734396937842
Kumar Johnson Divergence	Stein Scott Similarity Nist	-0.0426789417543607
Kumar Johnson Divergence	Pearson Correlation	-0.0450017576585168
Kumar Johnson Divergence	Spearman Correlation	0.018178618900015
Kumar Johnson Divergence	Kendall Tau Correlation	0.0203261697231593
Kumar Johnson Divergence	Euclidean Distance	0.0401202248664191
Kumar Johnson Divergence	Manhattan Distance	0.0259030118976824
Kumar Johnson Divergence	Jaccard Distance	0.0603927391871806
Kumar Johnson Divergence	DWT Correlation	-0.0446207550373269
Kumar Johnson Divergence	DFT Correlation	-0.0658872339329738
Kumar Johnson Divergence	Chebyshev Distance	0.0449318225119961
Kumar Johnson Divergence	Squared Euclidean Distance	0.0302547432845667
Kumar Johnson Divergence	Fidelity Similarity	-0.0340616075601755
Kumar Johnson Divergence	Matusita Distance	0.0355920268997572
Kumar Johnson Divergence	Squared-chord Distance	0.0340616075604084
Kumar Johnson Divergence	Harmonic mean Distance	-0.0289505405184379
Kumar Johnson Divergence	Pearson Chi Squared Distance	0.936664850958894
Kumar Johnson Divergence	Neyman Chi Squared Distance	-0.0164852196903694
Kumar Johnson Divergence	Probabilistic symmetric X2 Distance	0.0289505405189995
Kumar Johnson Divergence	Topsoe Distance	0.0310363409372427
Kumar Johnson Divergence	Chernoff Distance	-0.0089289024083812
Kumar Johnson Divergence	Ruzicka Distance	0.0278111490595772
Kumar Johnson Divergence	Roberts Distance	0.0232341475894509
Kumar Johnson Divergence	Motyka Distance	-0.0259030118965949
Kumar Johnson Divergence	Canberra Distance	0.141902622125446
Kumar Johnson Divergence	Canberra Metric	0.00749065663641758
Kumar Johnson Divergence	Kulczynski 1 Distance	-0.0094617955747787
Kumar Johnson Divergence	Lorentzian Distance	0.0217645443469674
Kumar Johnson Divergence	Clark Distance	0.133098155323621
Kumar Johnson Divergence	Hellinger Distance	0.0355920268988626
Kumar Johnson Divergence	Whittaker index of association Distance	0.147646792853289
Kumar Johnson Divergence	Spectral Contrast Angle	0.0598838669605992
Kumar Johnson Divergence	Wave Hedges Distance	0.140644923995904
Kumar Johnson Divergence	Dice Similarity	-0.0606518324448669
Kumar Johnson Divergence	Inner Product Distance	0.0494233192650822
Kumar Johnson Divergence	Divergence Distance	0.143334431721583
Kumar Johnson Divergence	Jensen Differences Distance	0.0310363409357251
Kumar Johnson Divergence	Kumar Johnson Distance	1
Kumar Johnson Divergence	Avg (L1, L8) Distance	0.0368492910611945
Kumar Johnson Divergence	Vicis Wave Hadges Distance	0.652656499587094
Kumar Johnson Divergence	Vicis-Symmetric X2 1 Distance	0.945810396117081
Kumar Johnson Divergence	Vicis-Symmetric X2 2 Distance	0.93664843192078
Kumar Johnson Divergence	Vicis-Symmetric X2 3 Distance	0.0276731012624093
Kumar Johnson Divergence	Max Symmetric Chi Squared Distance	0.936665878978012
Kumar Johnson Divergence	Min Symmetric Chi Squared Distance	-0.0160572416701504
Kumar Johnson Divergence	Additive Symmetric Chi Squared	0.93664843192078
Kumar Johnson Divergence	Battacharya Distance	0.000191153968229225
Kumar Johnson Divergence	Generalized Ochai Index	0.0259030118970583
Kumar Johnson Divergence	Gower Distance	-0.0673886311171163
Kumar Johnson Divergence	Improved Square Root Cosine Similarity	-0.0522445592655556
Kumar Johnson Divergence	Intersection Similarity	-0.025903011896899
Kumar Johnson Divergence	J Divergence	0.0606035892741157
Kumar Johnson Divergence	Jensen Shannon Index	0.0310363409357251
Kumar Johnson Divergence	K Divergence	0.0237295706234767
Kumar Johnson Divergence	VW6	-0.0160572416701504
Kumar Johnson Divergence	VW5	0.936665878978012
Kumar Johnson Divergence	VW4	0.0276731012624093
Kumar Johnson Divergence	VW3	0.93664843192078
Kumar Johnson Divergence	VW2	0.945810396117081
Kumar Johnson Divergence	VW1	0.652656499587094
Kumar Johnson Divergence	Taneja Divergence	0.0615451870636615
Kumar Johnson Divergence	Symmetric Chi Squared Distance	0.652656507514213
Kumar Johnson Divergence	Squared Chi Squared Distance	0.0289505405191816
Kumar Johnson Divergence	Square Root Cosine Correlation	-0.0340616075601752
Kumar Johnson Divergence	Sorensen Distance	0.0259030118970582
